time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
49689,32807,34153,32206,34219,20123,21831,32309,32759,30758,18651,31049,28497,29026,28769,
49742,32794,34145,32220,34259,20108,21816,32316,32774,30689,18588,31034,28497,29019,28769,
49793,32720,34191,32199,34212,20116,21838,32302,32697,30730,18616,31077,28475,29042,28769,
49844,32735,34130,32192,34232,20101,21873,32315,32721,30738,18581,31063,28482,29057,28769,
49896,32720,34184,32227,34286,20101,21859,32302,32744,30680,18581,31098,28504,29057,28776,
49946,32756,34191,32191,34252,20116,21816,32308,32712,30701,18637,31062,28496,29065,28769,
49997,32720,34168,32256,34280,20116,21823,32309,32713,30673,18609,31056,28518,29034,28776,
50048,32756,34122,32256,34300,20116,21873,32316,32759,30772,18609,31063,28482,29004,28769,
50098,32843,34169,32220,34246,20101,21838,32309,32767,30716,18595,31063,28468,29080,28776,
50149,32727,34106,32221,34212,20131,21831,32322,32728,30701,18687,31077,28518,29065,28776,
50200,32814,34106,32170,34252,20101,21866,32309,32736,30701,18644,31034,28511,29118,28762,
50251,32734,34160,32177,34260,20116,21809,32309,32736,30695,18602,31048,28504,29042,28790,
50302,32756,34183,32249,34259,20116,21823,32309,32706,30675,18602,31063,28497,29026,28754,
50353,32778,34168,32206,34232,20116,21844,32295,32743,30703,18616,31049,28475,29042,28769,
50404,32763,34122,32220,34218,20116,21830,32316,32729,30716,18616,31098,28497,29065,28783,
50455,32778,34122,32184,34252,20093,21823,32323,32736,30723,18673,31105,28490,29034,28776,
50506,32741,34153,32192,34253,20108,21816,32302,32705,30674,18644,31098,28461,29087,28769,
50558,32749,34223,32169,34252,20123,21823,32315,32743,30738,18630,31091,28468,29057,28790,
50609,32735,34215,32220,34307,20101,21830,32316,32690,30667,18616,31035,28482,29049,28783,
50660,32713,34145,32184,34252,20101,21809,32302,32705,30681,18580,31049,28482,29041,28783,
50711,32763,34160,32184,34232,20101,21830,32309,32736,30667,18651,31077,28475,29034,28762,
50762,32698,34137,32214,34205,20108,21824,32315,32736,30673,18602,31120,28482,29118,28769,
50813,32705,34130,32170,34239,20116,21866,32309,32712,30681,18616,31091,28511,29049,28776,
50863,32720,34129,32156,34232,20101,21845,32302,32713,30695,18651,31063,28482,29042,28776,
50914,32734,34130,32227,34218,20086,21816,32301,32690,30730,18609,31048,28482,29080,28776,
50965,32735,34145,32199,34293,20123,21816,32309,32728,30716,18609,31070,28497,29042,28762,
51016,32706,34137,32163,34226,20108,21802,32316,32736,30694,18594,31091,28453,29049,28790,
51067,32742,34122,32177,34225,20093,21830,32315,32698,30682,18672,31042,28475,29080,28783,
51118,32756,34129,32177,34205,20101,21816,32315,32706,30674,18630,31098,28489,29072,28776,
51169,32734,34137,32234,34279,20101,21816,32316,32706,30717,18651,31112,28432,29034,28762,
51220,32734,34152,32163,34266,20116,21831,32302,32712,30675,18595,31084,28468,29065,28762,
